3275,3551.5,2104.5,2751.5,3411,2327.5,2734.5,1935,4037,3100.5,3275,3413.2,2689.8,3013.2,3343,2801.2,3004.8,2605,3656,3187.8,3275,3344.1,2982.4,3144.1,3309,3038.1,3139.9,2940,3465.5,3231.4,3275,3309.6,3128.7,3209.6,3292,3156.6,3207.4,3107.5,3370.2,3253.2,3275,4183.3,3201.8,3242.3,3283.5,3215.8,3241.2,3191.2,2530,3756,3275,3729.1,3238.4,3258.6,3279.2,3245.4,3258.1,3233.1,2902.5,3515.5,3275,3502.1,3256.7,3266.8,3277.1,3260.2,3266.6,3254.1,3088.8,3395.2,3275,3388.5,3265.9,3270.9,3276.1,3267.6,3270.8,3264.5,3181.9,3335.1,3275,3331.8,3270.4,3273,3275.5,3271.3,3272.9,3269.8,3228.4,3305.1,3275,4144.4,3272.7,3274,3275.3,3273.1,3273.9,3272.4,746,2736,3275,3709.7,3273.9,3274.5,3275.1,3274.1,3274.5,3273.7,2010.5,3005.5,3275,3492.3,3274.4,3274.7,3275.1,3274.5,3274.7,3274.3,2642.8,3140.2,3275,3383.7,3274.7,3274.9,3275,3274.8,3274.9,3274.7,2958.9,3207.6,3274.7,3329.2,3274.7,3274.8,3274.9,3274.7,3274.8,3274.8,3116.8,3241.1,3274.7,3498.9,3274.7,3274.7,3274.8,3274.7,3274.7,3274.8,4646,4071,3274.7,3386.8,3274.7,3274.7,3274.8,3274.7,3274.7,3274.7,3960.4,3672.9,3274.7,3330.8,3274.7,3274.7,3274.7,3274.7,3274.7,3274.7,3617.5,3473.8,3274.7,3302.7,3274.7,3274.7,3274.7,3274.7,3274.7,3274.7,3446.1,3374.3,3274.7,3288.7,3274.7,3274.7,3274.7,3274.7,3274.7,3274.7,3360.4,3324.5,3274.7,3866.7,3274.7,3274.7,3274.7,3274.7,3274.7,3274.7,1758,3080,3274.7,3570.7,3274.7,3274.7,3274.7,3274.7,3274.7,3274.7,2516.4,3177.4,3274.7,3422.7,3274.7,3274.7,3274.7,3274.7,3274.7,3274.7,2895.5,3226,3274.7,3348.7,3274.7,3274.7,3274.7,3274.7,3274.7,3274.7,3085.1,3250.4,3274.7,3311.7,3274.7,3274.7,3274.7,3274.7,3274.7,3274.7,3179.9,3262.5,3274.7,3673.2,3274.7,3274.7,3274.7,3274.7,3274.7,3274.7,3786,4586,3274.7,3474,3274.7,3274.7,3274.7,3274.7,3274.7,3274.7,3530.4,3930.4,3274.7,3374.3,3274.7,3274.7,3274.7,3274.7,3274.7,3274.7,3402.5,3602.5,3274.7,3324.5,3274.7,3274.7,3274.7,3274.7,3274.7,3274.7,3338.6,3438.6,3274.7,3299.6,3274.7,3274.7,3274.7,3274.7,3274.7,3274.7,3306.7,3356.7,3274.7,4221.2,3274.7,3274.7,3274.7,3274.7,3274.7,3274.7,2654,379,4221.2,3747.9,3747.9,3747.9,3747.9,3747.9,3747.9,3747.9,3437.6,2300.1,4221.2,3984.6,3984.6,3984.6,3984.6,3984.6,3984.6,3984.6,3829.4,3260.6,4221.2,4102.9,4102.9,4102.9,4102.9,4102.9,4102.9,4102.9,4025.3,3740.9,4221.2,4162,4162,4162,4162,4162,4162,4162,4123.2,3981,4221.2,4353.6,4191.6,4191.6,4191.6,4191.6,4191.6,4191.6,60,2844,4221.2,4287.4,4206.4,4206.4,4206.4,4206.4,4206.4,4206.4,2140.6,3532.6,4221.2,4254.3,4213.8,4213.8,4213.8,4213.8,4213.8,4213.8,3180.9,3876.9,4221.2,4237.7,4217.5,4217.5,4217.5,4217.5,4217.5,4217.5,3701,4049,4221.2,4229.4,4219.3,4219.3,4219.3,4219.3,4219.3,4219.3,3961.1,4135.1,4221.2,4488.3,4220.2,4220.2,4220.2,4220.2,4220.2,4220.2,828,1556,4221.2,4354.7,4220.7,4220.7,4220.7,4220.7,4220.7,4220.7,2524.6,2888.6,4221.2,4288,4220.9,4220.9,4220.9,4220.9,4220.9,4220.9,3372.9,3554.9,4220.9,4254.4,4220.9,4221.1,4220.9,4220.9,4220.9,4220.9,3796.9,3887.9,4220.9,4237.7,4220.9,4221,4220.9,4220.9,4220.9,4220.9,4008.9,4054.4,4220.9,4458.3,4220.9,4221,4220.9,4220.9,4220.9,4220.9,2253,3446,2253,3355.7,3237,3237,3237,3237,3237,3237,3237,2849.5,2253,2804.3,2745,2745,2745,2745,2745,2745,2745,2551.2,2253,2528.7,2499,2499,2499,2499,2499,2499,2499,2402.1,2253,2390.8,2376,2376,2376,2376,2376,2376,2376,2327.6,2253,2399.9,2314.5,2314.5,2314.5,2314.5,2314.5,2314.5,2692,762
813,2394.5,1631,2022.5,2293,2106,1360.5,1652.5,1257.5,966,813,1603.8,1222,1417.8,1553,1459.5,1086.8,1232.8,1035.2,889.5,813,1208.4,1017.5,1115.4,1183,1136.2,949.88,1022.9,924.12,851.25,813,1010.7,915.25,964.19,998,974.62,881.44,917.94,868.56,832.12,813,1870.8,864.12,888.59,905.5,893.81,847.22,865.47,3495,1275,813,1341.9,838.56,850.8,859.25,853.41,830.11,839.23,2154,1044,813,1077.5,825.78,831.9,836.12,833.2,821.55,826.12,1483.5,928.5,813,945.23,819.39,822.45,824.56,823.1,817.28,819.56,1148.2,870.75,813,879.12,816.2,817.72,818.78,818.05,815.14,816.28,980.62,841.88,813,1100.1,814.6,815.36,815.89,815.53,814.07,814.64,1288,693,813,956.53,813.8,814.18,814.45,814.26,813.53,813.82,1050.5,753,813,884.76,813.4,813.59,813.72,813.63,813.27,813.41,931.75,783,813,848.88,813.2,813.3,813.36,813.32,813.13,813.2,872.38,798,813.2,831.04,813.2,813.25,813.28,813.26,813.17,813.1,842.79,805.6,813.26,1073.2,813.23,813.26,813.27,813.23,813.21,813.18,1750,1218,813.26,943.21,813.25,813.26,813.27,813.25,813.24,813.22,1281.6,1015.6,813.26,878.23,813.25,813.26,813.26,813.25,813.25,813.24,1047.4,914.45,813.25,845.74,813.26,813.26,813.26,813.25,813.25,813.25,930.35,863.85,813.25,829.5,813.25,813.25,813.26,813.25,813.25,813.25,871.8,838.55,813.25,1371.4,813.25,813.25,813.25,813.25,813.25,813.25,4154,2366,813.25,1092.3,813.25,813.25,813.25,813.25,813.25,813.25,2483.6,1589.6,813.25,952.78,813.25,813.25,813.25,813.25,813.25,813.25,1648.4,1201.4,813.25,883.02,813.25,813.25,813.25,813.25,813.25,813.25,1230.8,1007.3,813.25,848.14,813.25,813.25,813.25,813.25,813.25,813.25,1022,910.3,813.25,1398.7,813.25,813.25,813.25,813.25,813.25,813.25,3769,1429,813.25,1106,813.25,813.25,813.25,813.25,813.25,813.25,2291.1,1121.1,813.25,959.61,813.25,813.25,813.25,813.25,813.25,813.25,1552.2,967.19,813.25,886.43,813.25,813.25,813.25,813.25,813.25,813.25,1182.7,890.22,813.25,849.84,813.25,813.25,813.25,813.25,813.25,813.25,997.99,851.74,813.25,961.55,813.25,813.25,813.25,813.25,813.25,813.25,3896,270,961.55,887.4,887.4,887.4,887.4,887.4,887.4,887.4,2428.8,615.77,961.55,924.47,924.47,924.47,924.47,924.47,924.47,924.47,1695.2,788.66,961.55,943.01,943.01,943.01,943.01,943.01,943.01,943.01,1328.4,875.1,961.55,952.28,952.28,952.28,952.28,952.28,952.28,952.28,1145,918.33,961.55,1750.9,956.91,956.91,956.91,956.91,956.91,956.91,1686,2347,961.55,1356.2,959.23,959.23,959.23,959.23,959.23,959.23,1323.8,1654.3,961.55,1158.9,960.39,960.39,960.39,960.39,960.39,960.39,1142.7,1307.9,961.55,1060.2,960.97,960.97,960.97,960.97,960.97,960.97,1052.1,1134.7,961.55,1010.9,961.26,961.26,961.26,961.26,961.26,961.26,1006.8,1048.1,961.55,1640.2,961.4,961.4,961.4,961.4,961.4,961.4,3010,2643,961.55,1300.9,961.48,961.48,961.48,961.48,961.48,961.48,1985.8,1802.3,961.55,1131.2,961.51,961.51,961.51,961.51,961.51,961.51,1473.7,1381.9,961.51,1046.4,961.51,961.53,961.51,961.51,961.51,961.51,1217.6,1171.7,961.51,1003.9,961.51,961.52,961.51,961.51,961.51,961.51,1089.5,1066.6,961.51,1895.7,961.51,961.52,961.51,961.51,961.51,961.51,419,3741,419,1157.4,690.26,690.26,690.26,690.26,690.26,690.26,690.26,2080,419,788.18,554.63,554.63,554.63,554.63,554.63,554.63,554.63,1249.5,419,603.59,486.81,486.81,486.81,486.81,486.81,486.81,486.81,834.25,419,511.3,452.91,452.91,452.91,452.91,452.91,452.91,452.91,626.62,419,908.15,435.95,435.95,435.95,435.95,435.95,435.95,4981,4129
